,Co_Code,Symbol,IdxStart_Date,IdxEnd_Date,StockChange,IndexChange,StkSDate,FirstClose,StkEDate,LastClose,Index,IndexDate,TypeTorB,IndexDaysDifference,IndexClose
8394,4253,ROTO,2025-03-04,2025-03-28,6.67,7.67,2025-03-04,192.19,2025-03-28,205.0,NIFTY,2025-03-28,Top,24.0,23519.35
8395,20561,TCI,2001-09-21,2004-01-09,102.08,137.03,2002-01-22,2.88,2004-01-09,5.82,NIFTY,2004-01-09,Top,840.0,1971.9
8396,20561,TCI,2004-01-09,2004-05-17,-25.26,-35.86,2004-01-09,5.82,2004-05-14,4.35,NIFTY,2004-05-17,Bottom,129.0,1388.75
8397,20561,TCI,2004-05-17,2006-05-11,854.03,192.07,2004-05-18,4.22,2006-05-11,40.26,NIFTY,2006-05-11,Top,724.0,3701.05
8398,20561,TCI,2006-05-11,2006-06-14,-29.31,-31.23,2006-05-11,40.26,2006-06-14,28.46,NIFTY,2006-06-14,Bottom,34.0,2632.8
8399,20561,TCI,2006-06-14,2008-01-08,210.68,144.91,2006-06-14,28.46,2008-01-08,88.42,NIFTY,2008-01-08,Top,573.0,6287.85
8400,20561,TCI,2008-01-08,2008-10-27,-72.46,-64.56,2008-01-08,88.42,2008-10-27,24.35,NIFTY,2008-10-27,Bottom,293.0,2524.2
8401,20561,TCI,2008-10-27,2015-03-04,471.25,304.8,2008-10-27,24.35,2015-03-04,139.1,NIFTY,2015-03-04,Top,2319.0,8922.65
8402,20561,TCI,2015-03-04,2016-02-29,-11.72,-25.15,2015-03-04,139.1,2016-02-29,122.8,NIFTY,2016-02-29,Bottom,362.0,6987.05
8403,20561,TCI,2016-02-29,2020-01-20,118.44,82.11,2016-02-29,122.8,2020-01-20,268.25,NIFTY,2020-01-20,Top,1421.0,12224.55
8404,20561,TCI,2020-01-20,2020-03-24,-45.95,-39.58,2020-01-20,268.25,2020-03-24,145.0,NIFTY,2020-03-24,Bottom,64.0,7801.05
8405,20561,TCI,2020-03-24,2024-09-27,648.52,249.85,2020-03-24,145.0,2024-09-27,1085.35,NIFTY,2024-09-27,Top,1648.0,26178.95
8406,20561,TCI,2024-09-27,2025-03-04,-13.7,-16.41,2024-09-27,1085.35,2025-03-04,936.7,NIFTY,2025-03-04,Bottom,158.0,22082.65
8407,20561,TCI,2025-03-04,2025-03-28,17.7,7.67,2025-03-04,936.7,2025-03-28,1102.5,NIFTY,2025-03-28,Top,24.0,23519.35
8408,4439,HERITGFOOD,1996-12-04,2000-02-23,13.51,134.47,2000-01-03,6.29,2000-02-23,7.14,NIFTY,2000-02-23,Top,1176.0,1696.4
8409,4439,HERITGFOOD,2000-02-23,2001-09-21,-69.75,-53.25,2000-02-23,7.14,2001-09-21,2.16,NIFTY,2001-09-21,Bottom,576.0,854.2
8410,4439,HERITGFOOD,2001-09-21,2004-01-09,505.09,137.03,2001-09-21,2.16,2004-01-09,13.07,NIFTY,2004-01-09,Top,840.0,1971.9
8411,4439,HERITGFOOD,2004-01-09,2004-05-17,-37.8,-35.86,2004-01-09,13.07,2004-05-17,8.13,NIFTY,2004-05-17,Bottom,129.0,1388.75
8412,4439,HERITGFOOD,2004-05-17,2006-05-11,183.15,192.07,2004-05-17,8.13,2006-05-11,23.02,NIFTY,2006-05-11,Top,724.0,3701.05
8413,4439,HERITGFOOD,2006-05-11,2006-06-14,-24.46,-31.23,2006-05-11,23.02,2006-06-14,17.39,NIFTY,2006-06-14,Bottom,34.0,2632.8
8414,4439,HERITGFOOD,2006-06-14,2008-01-08,137.44,144.91,2006-06-14,17.39,2008-01-08,41.29,NIFTY,2008-01-08,Top,573.0,6287.85
8415,4439,HERITGFOOD,2008-01-08,2008-10-27,-76.7,-64.56,2008-01-08,41.29,2008-10-27,9.62,NIFTY,2008-10-27,Bottom,293.0,2524.2
8416,4439,HERITGFOOD,2008-10-27,2015-03-04,782.74,304.8,2008-10-27,9.62,2015-03-04,84.92,NIFTY,2015-03-04,Top,2319.0,8922.65
8417,4439,HERITGFOOD,2015-03-04,2016-02-29,56.63,-25.15,2015-03-04,84.92,2016-02-29,133.01,NIFTY,2016-02-29,Bottom,362.0,6987.05
8418,4439,HERITGFOOD,2016-02-29,2020-01-20,42.57,82.11,2016-02-29,133.01,2020-01-20,189.63,NIFTY,2020-01-20,Top,1421.0,12224.55
8419,4439,HERITGFOOD,2020-01-20,2020-03-24,-57.81,-39.58,2020-01-20,189.63,2020-03-24,80.0,NIFTY,2020-03-24,Bottom,64.0,7801.05
8420,4439,HERITGFOOD,2020-03-24,2024-09-27,691.31,249.85,2020-03-24,80.0,2024-09-27,633.05,NIFTY,2024-09-27,Top,1648.0,26178.95
8421,4439,HERITGFOOD,2024-09-27,2025-03-04,-40.23,-16.41,2024-09-27,633.05,2025-03-04,378.4,NIFTY,2025-03-04,Bottom,158.0,22082.65
8422,4439,HERITGFOOD,2025-03-04,2025-03-28,1.76,7.67,2025-03-04,378.4,2025-03-28,385.05,NIFTY,2025-03-28,Top,24.0,23519.35
8423,3709,FEDERALBNK,2000-02-23,2001-09-21,-20.54,-53.25,2001-07-02,1.12,2001-09-21,0.89,NIFTY,2001-09-21,Bottom,576.0,854.2
8424,3709,FEDERALBNK,2001-09-21,2004-01-09,707.87,137.03,2001-09-21,0.89,2004-01-09,7.19,NIFTY,2004-01-09,Top,840.0,1971.9
8425,3709,FEDERALBNK,2004-01-09,2004-05-17,-20.03,-35.86,2004-01-09,7.19,2004-05-17,5.75,NIFTY,2004-05-17,Bottom,129.0,1388.75
8426,3709,FEDERALBNK,2004-05-17,2006-05-11,187.3,192.07,2004-05-17,5.75,2006-05-11,16.52,NIFTY,2006-05-11,Top,724.0,3701.05
8427,3709,FEDERALBNK,2006-05-11,2006-06-14,-34.75,-31.23,2006-05-11,16.52,2006-06-14,10.78,NIFTY,2006-06-14,Bottom,34.0,2632.8
8428,3709,FEDERALBNK,2006-06-14,2008-01-08,209.65,144.91,2006-06-14,10.78,2008-01-08,33.38,NIFTY,2008-01-08,Top,573.0,6287.85
8429,3709,FEDERALBNK,2008-01-08,2008-10-27,-62.46,-64.56,2008-01-08,33.38,2008-10-27,12.53,NIFTY,2008-10-27,Bottom,293.0,2524.2
8430,3709,FEDERALBNK,2008-10-27,2015-03-04,482.84,304.8,2008-10-27,12.53,2015-03-04,73.03,NIFTY,2015-03-04,Top,2319.0,8922.65
8431,3709,FEDERALBNK,2015-03-04,2016-02-29,-36.67,-25.15,2015-03-04,73.03,2016-02-29,46.25,NIFTY,2016-02-29,Bottom,362.0,6987.05
8432,3709,FEDERALBNK,2016-02-29,2020-01-20,102.7,82.11,2016-02-29,46.25,2020-01-20,93.75,NIFTY,2020-01-20,Top,1421.0,12224.55
8433,3709,FEDERALBNK,2020-01-20,2020-03-24,-59.68,-39.58,2020-01-20,93.75,2020-03-24,37.8,NIFTY,2020-03-24,Bottom,64.0,7801.05
8434,3709,FEDERALBNK,2020-03-24,2024-09-27,412.46,249.85,2020-03-24,37.8,2024-09-27,193.71,NIFTY,2024-09-27,Top,1648.0,26178.95
8435,3709,FEDERALBNK,2024-09-27,2025-03-04,-8.88,-16.41,2024-09-27,193.71,2025-03-04,176.51,NIFTY,2025-03-04,Bottom,158.0,22082.65
8436,3709,FEDERALBNK,2025-03-04,2025-03-28,9.19,7.67,2025-03-04,176.51,2025-03-28,192.73,NIFTY,2025-03-28,Top,24.0,23519.35
8437,4679,KEI,2006-06-14,2008-01-08,124.94,144.91,2006-07-03,58.77,2008-01-08,132.2,NIFTY,2008-01-08,Top,573.0,6287.85
8438,4679,KEI,2008-01-08,2008-10-27,-87.63,-64.56,2008-01-08,132.2,2008-10-27,16.35,NIFTY,2008-10-27,Bottom,293.0,2524.2
8439,4679,KEI,2008-10-27,2015-03-04,303.36,304.8,2008-10-27,16.35,2015-03-04,65.95,NIFTY,2015-03-04,Top,2319.0,8922.65
8440,4679,KEI,2015-03-04,2016-02-29,36.77,-25.15,2015-03-04,65.95,2016-02-29,90.2,NIFTY,2016-02-29,Bottom,362.0,6987.05
8441,4679,KEI,2016-02-29,2020-01-20,473.56,82.11,2016-02-29,90.2,2020-01-20,517.35,NIFTY,2020-01-20,Top,1421.0,12224.55
8442,4679,KEI,2020-01-20,2020-03-24,-57.38,-39.58,2020-01-20,517.35,2020-03-24,220.5,NIFTY,2020-03-24,Bottom,64.0,7801.05
8443,4679,KEI,2020-03-24,2024-09-27,1804.85,249.85,2020-03-24,220.5,2024-09-27,4200.2,NIFTY,2024-09-27,Top,1648.0,26178.95
8444,4679,KEI,2024-09-27,2025-03-04,-25.22,-16.41,2024-09-27,4200.2,2025-03-04,3140.85,NIFTY,2025-03-04,Bottom,158.0,22082.65
8445,4679,KEI,2025-03-04,2025-03-28,-7.9,7.67,2025-03-04,3140.85,2025-03-28,2892.85,NIFTY,2025-03-28,Top,24.0,23519.35
8446,3979,JUMBO,2008-10-27,2015-03-04,-79.61,304.8,2009-11-06,36.3,2014-07-08,7.4,NIFTY,2015-03-04,Top,2319.0,8922.65
8447,4261,DOLPHIN,2020-03-24,2024-09-27,4241.92,249.85,2023-08-21,11.45,2024-09-27,497.15,NIFTY,2024-09-27,Top,1648.0,26178.95
8448,4261,DOLPHIN,2024-09-27,2025-03-04,-49.34,-16.41,2024-09-27,497.15,2025-03-04,251.86,NIFTY,2025-03-04,Bottom,158.0,22082.65
8449,4261,DOLPHIN,2025-03-04,2025-03-28,14.73,7.67,2025-03-04,251.86,2025-03-28,288.96,NIFTY,2025-03-28,Top,24.0,23519.35
8450,4740,MASTERTR,2024-09-27,2025-03-04,-34.87,-16.41,2024-11-12,175.26,2025-03-04,114.15,NIFTY,2025-03-04,Bottom,158.0,22082.65
8451,4740,MASTERTR,2025-03-04,2025-03-28,10.49,7.67,2025-03-04,114.15,2025-03-28,126.12,NIFTY,2025-03-28,Top,24.0,23519.35
8452,4518,KPIL,2006-06-14,2008-01-08,142.29,144.91,2006-07-03,139.4,2008-01-08,337.75,NIFTY,2008-01-08,Top,573.0,6287.85
8453,4518,KPIL,2008-01-08,2008-10-27,-66.06,-64.56,2008-01-08,337.75,2008-10-27,114.64,NIFTY,2008-10-27,Bottom,293.0,2524.2
8454,4518,KPIL,2008-10-27,2015-03-04,96.92,304.8,2008-10-27,114.64,2015-03-04,225.75,NIFTY,2015-03-04,Top,2319.0,8922.65
8455,4518,KPIL,2015-03-04,2016-02-29,-26.69,-25.15,2015-03-04,225.75,2016-02-29,165.5,NIFTY,2016-02-29,Bottom,362.0,6987.05
8456,4518,KPIL,2016-02-29,2020-01-20,176.28,82.11,2016-02-29,165.5,2020-01-20,457.25,NIFTY,2020-01-20,Top,1421.0,12224.55
8457,4518,KPIL,2020-01-20,2020-03-24,-59.92,-39.58,2020-01-20,457.25,2020-03-24,183.25,NIFTY,2020-03-24,Bottom,64.0,7801.05
8458,4518,KPIL,2020-03-24,2024-09-27,668.1,249.85,2020-03-24,183.25,2024-09-27,1407.55,NIFTY,2024-09-27,Top,1648.0,26178.95
8459,4518,KPIL,2024-09-27,2025-03-04,-40.04,-16.41,2024-09-27,1407.55,2025-03-04,843.95,NIFTY,2025-03-04,Bottom,158.0,22082.65
8460,4518,KPIL,2025-03-04,2025-03-28,15.47,7.67,2025-03-04,843.95,2025-03-28,974.5,NIFTY,2025-03-28,Top,24.0,23519.35
8461,4301,TTKPRESTIG,1996-12-04,2000-02-23,-31.62,134.47,2000-01-03,4.27,2000-02-23,2.92,NIFTY,2000-02-23,Top,1176.0,1696.4
8462,4301,TTKPRESTIG,2000-02-23,2001-09-21,-67.12,-53.25,2000-02-23,2.92,2001-09-21,0.96,NIFTY,2001-09-21,Bottom,576.0,854.2
8463,4301,TTKPRESTIG,2001-09-21,2004-01-09,66.67,137.03,2001-09-21,0.96,2004-01-09,1.6,NIFTY,2004-01-09,Top,840.0,1971.9
8464,4301,TTKPRESTIG,2004-01-09,2004-05-17,-31.87,-35.86,2004-01-09,1.6,2004-05-17,1.09,NIFTY,2004-05-17,Bottom,129.0,1388.75
8465,4301,TTKPRESTIG,2004-05-17,2006-05-11,979.82,192.07,2004-05-17,1.09,2006-05-11,11.77,NIFTY,2006-05-11,Top,724.0,3701.05
8466,4301,TTKPRESTIG,2006-05-11,2006-06-14,-46.22,-31.23,2006-05-11,11.77,2006-06-14,6.33,NIFTY,2006-06-14,Bottom,34.0,2632.8
8467,4301,TTKPRESTIG,2006-06-14,2008-01-08,165.56,144.91,2006-06-14,6.33,2008-01-08,16.81,NIFTY,2008-01-08,Top,573.0,6287.85
8468,4301,TTKPRESTIG,2008-01-08,2008-10-27,-38.55,-64.56,2008-01-08,16.81,2008-10-27,10.33,NIFTY,2008-10-27,Bottom,293.0,2524.2
8469,4301,TTKPRESTIG,2008-10-27,2015-03-04,2660.6,304.8,2008-10-27,10.33,2015-03-04,285.17,NIFTY,2015-03-04,Top,2319.0,8922.65
8470,4301,TTKPRESTIG,2015-03-04,2016-02-29,23.85,-25.15,2015-03-04,285.17,2016-02-29,353.17,NIFTY,2016-02-29,Bottom,362.0,6987.05
8471,4301,TTKPRESTIG,2016-02-29,2020-01-20,73.36,82.11,2016-02-29,353.17,2020-01-20,612.24,NIFTY,2020-01-20,Top,1421.0,12224.55
8472,4301,TTKPRESTIG,2020-01-20,2020-03-24,-35.02,-39.58,2020-01-20,612.24,2020-03-24,397.81,NIFTY,2020-03-24,Bottom,64.0,7801.05
8473,4301,TTKPRESTIG,2020-03-24,2024-09-27,115.82,249.85,2020-03-24,397.81,2024-09-27,858.55,NIFTY,2024-09-27,Top,1648.0,26178.95
8474,4301,TTKPRESTIG,2024-09-27,2025-03-04,-28.38,-16.41,2024-09-27,858.55,2025-03-04,614.9,NIFTY,2025-03-04,Bottom,158.0,22082.65
8475,4301,TTKPRESTIG,2025-03-04,2025-03-28,-3.33,7.67,2025-03-04,614.9,2025-03-28,594.4,NIFTY,2025-03-28,Top,24.0,23519.35
8476,4374,RAMANEWS,2006-06-14,2008-01-08,312.32,144.91,2006-07-03,10.15,2008-01-08,41.85,NIFTY,2008-01-08,Top,573.0,6287.85
8477,4374,RAMANEWS,2008-01-08,2008-10-27,-69.41,-64.56,2008-01-08,41.85,2008-10-27,12.8,NIFTY,2008-10-27,Bottom,293.0,2524.2
8478,4374,RAMANEWS,2008-10-27,2015-03-04,-44.53,304.8,2008-10-27,12.8,2015-03-04,7.1,NIFTY,2015-03-04,Top,2319.0,8922.65
8479,4374,RAMANEWS,2015-03-04,2016-02-29,217.61,-25.15,2015-03-04,7.1,2016-02-29,22.55,NIFTY,2016-02-29,Bottom,362.0,6987.05
8480,4374,RAMANEWS,2016-02-29,2020-01-20,-31.04,82.11,2016-02-29,22.55,2020-01-20,15.55,NIFTY,2020-01-20,Top,1421.0,12224.55
8481,4374,RAMANEWS,2020-01-20,2020-03-24,-34.41,-39.58,2020-01-20,15.55,2020-03-24,10.2,NIFTY,2020-03-24,Bottom,64.0,7801.05
8482,4374,RAMANEWS,2020-03-24,2024-09-27,97.65,249.85,2020-03-24,10.2,2024-09-27,20.16,NIFTY,2024-09-27,Top,1648.0,26178.95
8483,4374,RAMANEWS,2024-09-27,2025-03-04,39.04,-16.41,2024-09-27,20.16,2025-03-04,28.03,NIFTY,2025-03-04,Bottom,158.0,22082.65
8484,4374,RAMANEWS,2025-03-04,2025-03-28,17.05,7.67,2025-03-04,28.03,2025-03-28,32.81,NIFTY,2025-03-28,Top,24.0,23519.35
8485,4092,MONARCH,2020-03-24,2024-09-27,417.39,249.85,2022-01-06,78.78,2024-09-27,407.6,NIFTY,2024-09-27,Top,1648.0,26178.95
8486,4092,MONARCH,2024-09-27,2025-03-04,-20.06,-16.41,2024-09-27,407.6,2025-03-04,325.85,NIFTY,2025-03-04,Bottom,158.0,22082.65
8487,4092,MONARCH,2025-03-04,2025-03-28,1.49,7.67,2025-03-04,325.85,2025-03-28,330.7,NIFTY,2025-03-28,Top,24.0,23519.35
8488,4416,SURANAT&P,2006-06-14,2008-01-08,69.36,144.91,2006-07-03,5.19,2008-01-08,8.79,NIFTY,2008-01-08,Top,573.0,6287.85
8489,4416,SURANAT&P,2008-01-08,2008-10-27,-59.04,-64.56,2008-01-08,8.79,2008-10-27,3.6,NIFTY,2008-10-27,Bottom,293.0,2524.2
8490,4416,SURANAT&P,2008-10-27,2015-03-04,269.44,304.8,2008-10-27,3.6,2015-03-04,13.3,NIFTY,2015-03-04,Top,2319.0,8922.65
8491,4416,SURANAT&P,2015-03-04,2016-02-29,-60.15,-25.15,2015-03-04,13.3,2016-02-29,5.3,NIFTY,2016-02-29,Bottom,362.0,6987.05
8492,4416,SURANAT&P,2016-02-29,2020-01-20,-29.25,82.11,2016-02-29,5.3,2020-01-20,3.75,NIFTY,2020-01-20,Top,1421.0,12224.55
8493,4416,SURANAT&P,2020-01-20,2020-03-24,-20.0,-39.58,2020-01-20,3.75,2020-03-24,3.0,NIFTY,2020-03-24,Bottom,64.0,7801.05
8494,4416,SURANAT&P,2020-03-24,2024-09-27,697.33,249.85,2020-03-24,3.0,2024-09-27,23.92,NIFTY,2024-09-27,Top,1648.0,26178.95
8495,4416,SURANAT&P,2024-09-27,2025-03-04,-17.77,-16.41,2024-09-27,23.92,2025-03-04,19.67,NIFTY,2025-03-04,Bottom,158.0,22082.65
8496,4416,SURANAT&P,2025-03-04,2025-03-28,-4.17,7.67,2025-03-04,19.67,2025-03-28,18.85,NIFTY,2025-03-28,Top,24.0,23519.35
8497,4734,BANARBEADS,2008-10-27,2015-03-04,29.82,304.8,2011-12-29,28.5,2015-03-04,37.0,NIFTY,2015-03-04,Top,2319.0,8922.65
8498,4734,BANARBEADS,2015-03-04,2016-02-29,-1.35,-25.15,2015-03-04,37.0,2016-02-29,36.5,NIFTY,2016-02-29,Bottom,362.0,6987.05
8499,4734,BANARBEADS,2016-02-29,2020-01-20,-2.6,82.11,2016-02-29,36.5,2020-01-20,35.55,NIFTY,2020-01-20,Top,1421.0,12224.55
8500,4734,BANARBEADS,2020-01-20,2020-03-24,-19.41,-39.58,2020-01-20,35.55,2020-03-24,28.65,NIFTY,2020-03-24,Bottom,64.0,7801.05
8501,4734,BANARBEADS,2020-03-24,2024-09-27,289.25,249.85,2020-03-24,28.65,2024-09-27,111.52,NIFTY,2024-09-27,Top,1648.0,26178.95
8502,4734,BANARBEADS,2024-09-27,2025-03-04,3.11,-16.41,2024-09-27,111.52,2025-03-04,114.99,NIFTY,2025-03-04,Bottom,158.0,22082.65
8503,4734,BANARBEADS,2025-03-04,2025-03-28,4.9,7.67,2025-03-04,114.99,2025-03-28,120.62,NIFTY,2025-03-28,Top,24.0,23519.35
8504,27231,MALUPAPER,2006-06-14,2008-01-08,327.13,144.91,2006-07-03,15.85,2008-01-08,67.7,NIFTY,2008-01-08,Top,573.0,6287.85
8505,27231,MALUPAPER,2008-01-08,2008-10-27,-84.05,-64.56,2008-01-08,67.7,2008-10-27,10.8,NIFTY,2008-10-27,Bottom,293.0,2524.2
8506,27231,MALUPAPER,2008-10-27,2015-03-04,18.52,304.8,2008-10-27,10.8,2015-03-04,12.8,NIFTY,2015-03-04,Top,2319.0,8922.65
8507,27231,MALUPAPER,2015-03-04,2016-02-29,-10.94,-25.15,2015-03-04,12.8,2016-02-29,11.4,NIFTY,2016-02-29,Bottom,362.0,6987.05
8508,27231,MALUPAPER,2016-02-29,2020-01-20,205.7,82.11,2016-02-29,11.4,2020-01-20,34.85,NIFTY,2020-01-20,Top,1421.0,12224.55
8509,27231,MALUPAPER,2020-01-20,2020-03-24,-41.32,-39.58,2020-01-20,34.85,2020-03-24,20.45,NIFTY,2020-03-24,Bottom,64.0,7801.05
8510,27231,MALUPAPER,2020-03-24,2024-09-27,130.17,249.85,2020-03-24,20.45,2024-09-27,47.07,NIFTY,2024-09-27,Top,1648.0,26178.95
8511,27231,MALUPAPER,2024-09-27,2025-03-04,-29.15,-16.41,2024-09-27,47.07,2025-03-04,33.35,NIFTY,2025-03-04,Bottom,158.0,22082.65
8512,27231,MALUPAPER,2025-03-04,2025-03-28,2.82,7.67,2025-03-04,33.35,2025-03-28,34.29,NIFTY,2025-03-28,Top,24.0,23519.35
8513,21196,STEELXIND,2016-02-29,2020-01-20,-75.34,82.11,2017-07-20,9.65,2020-01-20,2.38,NIFTY,2020-01-20,Top,1421.0,12224.55
8514,21196,STEELXIND,2020-01-20,2020-03-24,-45.8,-39.58,2020-01-20,2.38,2020-03-24,1.29,NIFTY,2020-03-24,Bottom,64.0,7801.05
8515,21196,STEELXIND,2020-03-24,2024-09-27,896.12,249.85,2020-03-24,1.29,2024-09-27,12.85,NIFTY,2024-09-27,Top,1648.0,26178.95
8516,21196,STEELXIND,2024-09-27,2025-03-04,-34.55,-16.41,2024-09-27,12.85,2025-03-04,8.41,NIFTY,2025-03-04,Bottom,158.0,22082.65
8517,21196,STEELXIND,2025-03-04,2025-03-28,-8.32,7.67,2025-03-04,8.41,2025-03-28,7.71,NIFTY,2025-03-28,Top,24.0,23519.35
8518,4050,TECHIN,2008-10-27,2015-03-04,-73.17,304.8,2011-09-08,16.4,2015-03-04,4.4,NIFTY,2015-03-04,Top,2319.0,8922.65
8519,4050,TECHIN,2015-03-04,2016-02-29,-27.27,-25.15,2015-03-04,4.4,2016-02-29,3.2,NIFTY,2016-02-29,Bottom,362.0,6987.05
8520,4050,TECHIN,2016-02-29,2020-01-20,-6.25,82.11,2016-02-29,3.2,2020-01-20,3.0,NIFTY,2020-01-20,Top,1421.0,12224.55
8521,4050,TECHIN,2020-01-20,2020-03-24,-30.0,-39.58,2020-01-20,3.0,2020-03-19,2.1,NIFTY,2020-03-24,Bottom,64.0,7801.05
8522,4050,TECHIN,2020-03-24,2024-09-27,2549.5,249.85,2020-03-27,2.0,2024-09-27,52.99,NIFTY,2024-09-27,Top,1648.0,26178.95
8523,4050,TECHIN,2024-09-27,2025-03-04,-60.84,-16.41,2024-09-27,52.99,2025-03-03,20.75,NIFTY,2025-03-04,Bottom,158.0,22082.65
8524,4050,TECHIN,2025-03-04,2025-03-28,-2.55,7.67,2025-03-10,21.14,2025-03-24,20.6,NIFTY,2025-03-28,Top,24.0,23519.35
8525,3898,HINDCOPPER,2008-10-27,2015-03-04,-80.49,304.8,2010-01-08,367.0,2015-03-04,71.6,NIFTY,2015-03-04,Top,2319.0,8922.65
8526,3898,HINDCOPPER,2015-03-04,2016-02-29,-39.87,-25.15,2015-03-04,71.6,2016-02-29,43.05,NIFTY,2016-02-29,Bottom,362.0,6987.05
8527,3898,HINDCOPPER,2016-02-29,2020-01-20,6.5,82.11,2016-02-29,43.05,2020-01-20,45.85,NIFTY,2020-01-20,Top,1421.0,12224.55
8528,3898,HINDCOPPER,2020-01-20,2020-03-24,-59.32,-39.58,2020-01-20,45.85,2020-03-24,18.65,NIFTY,2020-03-24,Bottom,64.0,7801.05
8529,3898,HINDCOPPER,2020-03-24,2024-09-27,1747.18,249.85,2020-03-24,18.65,2024-09-27,344.5,NIFTY,2024-09-27,Top,1648.0,26178.95
8530,3898,HINDCOPPER,2024-09-27,2025-03-04,-41.27,-16.41,2024-09-27,344.5,2025-03-04,202.34,NIFTY,2025-03-04,Bottom,158.0,22082.65
8531,3898,HINDCOPPER,2025-03-04,2025-03-28,9.12,7.67,2025-03-04,202.34,2025-03-28,220.79,NIFTY,2025-03-28,Top,24.0,23519.35
8532,4453,RAMRAT,2020-03-24,2024-09-27,450.58,249.85,2022-07-29,118.03,2024-09-27,649.85,NIFTY,2024-09-27,Top,1648.0,26178.95
8533,4453,RAMRAT,2024-09-27,2025-03-04,-27.99,-16.41,2024-09-27,649.85,2025-03-04,467.95,NIFTY,2025-03-04,Bottom,158.0,22082.65
8534,4453,RAMRAT,2025-03-04,2025-03-28,15.25,7.67,2025-03-04,467.95,2025-03-28,539.3,NIFTY,2025-03-28,Top,24.0,23519.35
8535,3930,ZODIACLOTH,2006-06-14,2008-01-08,284.04,144.91,2006-07-03,87.11,2008-01-08,334.54,NIFTY,2008-01-08,Top,573.0,6287.85
8536,3930,ZODIACLOTH,2008-01-08,2008-10-27,-69.6,-64.56,2008-01-08,334.54,2008-10-27,101.71,NIFTY,2008-10-27,Bottom,293.0,2524.2
8537,3930,ZODIACLOTH,2008-10-27,2015-03-04,178.24,304.8,2008-10-27,101.71,2015-03-04,283.0,NIFTY,2015-03-04,Top,2319.0,8922.65
8538,3930,ZODIACLOTH,2015-03-04,2016-02-29,-20.18,-25.15,2015-03-04,283.0,2016-02-29,225.9,NIFTY,2016-02-29,Bottom,362.0,6987.05
8539,3930,ZODIACLOTH,2016-02-29,2020-01-20,-19.74,82.11,2016-02-29,225.9,2020-01-20,181.3,NIFTY,2020-01-20,Top,1421.0,12224.55
8540,3930,ZODIACLOTH,2020-01-20,2020-03-24,-49.81,-39.58,2020-01-20,181.3,2020-03-24,91.0,NIFTY,2020-03-24,Bottom,64.0,7801.05
8541,3930,ZODIACLOTH,2020-03-24,2024-09-27,38.45,249.85,2020-03-24,91.0,2024-09-27,125.99,NIFTY,2024-09-27,Top,1648.0,26178.95
8542,3930,ZODIACLOTH,2024-09-27,2025-03-04,-28.24,-16.41,2024-09-27,125.99,2025-03-04,90.41,NIFTY,2025-03-04,Bottom,158.0,22082.65
8543,3930,ZODIACLOTH,2025-03-04,2025-03-28,-3.79,7.67,2025-03-04,90.41,2025-03-28,86.98,NIFTY,2025-03-28,Top,24.0,23519.35
8544,4489,NEHAINT,2008-10-27,2015-03-04,-95.01,304.8,2010-08-09,160.2,2015-01-29,8.0,NIFTY,2015-03-04,Top,2319.0,8922.65
8545,4830,CSLFINANCE,2020-03-24,2024-09-27,91.06,249.85,2022-07-21,229.4,2024-09-27,438.3,NIFTY,2024-09-27,Top,1648.0,26178.95
8546,4830,CSLFINANCE,2024-09-27,2025-03-04,-41.12,-16.41,2024-09-27,438.3,2025-03-04,258.05,NIFTY,2025-03-04,Bottom,158.0,22082.65
8547,4830,CSLFINANCE,2025-03-04,2025-03-28,-0.23,7.67,2025-03-04,258.05,2025-03-28,257.45,NIFTY,2025-03-28,Top,24.0,23519.35
8548,4666,AUROPHARMA,2006-06-14,2008-01-08,-10.73,144.91,2006-07-03,58.23,2008-01-08,51.98,NIFTY,2008-01-08,Top,573.0,6287.85
8549,4666,AUROPHARMA,2008-01-08,2008-10-27,-70.91,-64.56,2008-01-08,51.98,2008-10-27,15.12,NIFTY,2008-10-27,Bottom,293.0,2524.2
8550,4666,AUROPHARMA,2008-10-27,2015-03-04,3440.54,304.8,2008-10-27,15.12,2015-03-04,535.33,NIFTY,2015-03-04,Top,2319.0,8922.65
8551,4666,AUROPHARMA,2015-03-04,2016-02-29,22.48,-25.15,2015-03-04,535.33,2016-02-29,655.65,NIFTY,2016-02-29,Bottom,362.0,6987.05
8552,4666,AUROPHARMA,2016-02-29,2020-01-20,-26.34,82.11,2016-02-29,655.65,2020-01-20,482.95,NIFTY,2020-01-20,Top,1421.0,12224.55
8553,4666,AUROPHARMA,2020-01-20,2020-03-24,-32.47,-39.58,2020-01-20,482.95,2020-03-24,326.15,NIFTY,2020-03-24,Bottom,64.0,7801.05
8554,4666,AUROPHARMA,2020-03-24,2024-09-27,363.39,249.85,2020-03-24,326.15,2024-09-27,1511.35,NIFTY,2024-09-27,Top,1648.0,26178.95
8555,4666,AUROPHARMA,2024-09-27,2025-03-04,-30.41,-16.41,2024-09-27,1511.35,2025-03-04,1051.75,NIFTY,2025-03-04,Bottom,158.0,22082.65
8556,4666,AUROPHARMA,2025-03-04,2025-03-28,10.34,7.67,2025-03-04,1051.75,2025-03-28,1160.5,NIFTY,2025-03-28,Top,24.0,23519.35
